id,uid,source_dataset,source_url,caption,row_idx,local_relpath
162,000000521634,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000521634.jpg,A street light with many signs on it stands to the foreground of a large building standing beside a naked tree.  ,162,raw/coco/000000521634.jpg
163,000000125476,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000125476.jpg,A bench with potted plants sitting on top of it. ,163,raw/coco/000000125476.jpg
164,000000402559,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000402559.jpg,A large giraffe is standing in the wilderness.,164,raw/coco/000000402559.jpg
165,000000484816,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000484816.jpg,A yellow school bus with a creepy eye shaped rear view mirror.,165,raw/coco/000000484816.jpg
166,000000165547,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000165547.jpg,An eating area with a table and a few chairs.,166,raw/coco/000000165547.jpg
167,000000081561,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000081561.jpg,A large point tower towering over a traffic light.,167,raw/coco/000000081561.jpg
168,000000227125,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000227125.jpg,"Close up of a traffic light with three lights, the top illuminated red with a person image, the second down not illuminated, and the bottom on hanging down.",168,raw/coco/000000227125.jpg
169,000000189550,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000189550.jpg,A woman in sunglasses is in a picture with a giraffe. ,169,raw/coco/000000189550.jpg
170,000000212663,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000212663.jpg,A bus parked next to another bus at a bus stop.,170,raw/coco/000000212663.jpg
171,000000476005,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000476005.jpg,A line of multiple buses parked along a wall.,171,raw/coco/000000476005.jpg
172,000000505440,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000505440.jpg,A couple of giraffes that are standing in the grass.,172,raw/coco/000000505440.jpg
173,000000067868,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000067868.jpg,A park bench submerged in water in a flood.,173,raw/coco/000000067868.jpg
174,000000450263,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000450263.jpg,A woman sitting on a bench reading a paper.,174,raw/coco/000000450263.jpg
175,000000241691,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000241691.jpg,A giraffe standing next to a covered structure.,175,raw/coco/000000241691.jpg
176,000000450500,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000450500.jpg,People are waiting on a corner to cross a street. ,176,raw/coco/000000450500.jpg
177,000000545293,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000545293.jpg,A single park bench is by small trees.,177,raw/coco/000000545293.jpg
178,000000232894,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000232894.jpg,A girl and boy sitting at a wooden table with the boy looking at the girl.,178,raw/coco/000000232894.jpg
179,000000439969,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000439969.jpg,A rusted pink fire hydrant in the grass,179,raw/coco/000000439969.jpg
180,000000029913,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000029913.jpg,A bicycle is lying on the sidewalk beside a fire hydrant.,180,raw/coco/000000029913.jpg
181,000000410437,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000410437.jpg,A red fire hydrant sitting next to a sandwich sign.,181,raw/coco/000000410437.jpg
182,000000455859,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000455859.jpg,A little girl in a pink shirt standing near a blue metal sculpture.,182,raw/coco/000000455859.jpg
183,000000235302,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000235302.jpg,A newly married emo hipster couple sitting on a bench.,183,raw/coco/000000235302.jpg
184,000000431573,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000431573.jpg,A red fire hydrant is leaking onto a side walk.,184,raw/coco/000000431573.jpg
185,000000290570,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000290570.jpg,A herd of sheep standing on top of snow covered field.,185,raw/coco/000000290570.jpg
186,000000127474,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000127474.jpg,A couple of kids standing around a red fire hydrant.,186,raw/coco/000000127474.jpg
187,000000028758,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000028758.jpg,A giraffe and a zebra are in a grassy field.,187,raw/coco/000000028758.jpg
188,000000163020,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000163020.jpg,A ducks is flying over a body of water.,188,raw/coco/000000163020.jpg
189,000000332654,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000332654.jpg,A yellow and blue fire hydrant sitting on a sidewalk.,189,raw/coco/000000332654.jpg
190,000000281455,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000281455.jpg,A flock of small birds flying in the sky over the water.,190,raw/coco/000000281455.jpg
191,000000038029,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000038029.jpg,A float in a parade on a sunny day.,191,raw/coco/000000038029.jpg
192,000000017756,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000017756.jpg,A swan is floating down the river by the boat.,192,raw/coco/000000017756.jpg
193,000000380932,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000380932.jpg,There are mountains in the background and a lake in the middle.,193,raw/coco/000000380932.jpg
194,000000155885,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000155885.jpg,A flock of white birds flying over small boats.,194,raw/coco/000000155885.jpg
195,000000231408,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000231408.jpg,there is a cat that is standing near the water,195,raw/coco/000000231408.jpg
196,000000305821,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000305821.jpg,A giraffe grazing on a tree in the wilderness with other wildlife,196,raw/coco/000000305821.jpg
197,000000459374,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000459374.jpg,there are blue lights shining threw palm trees ,197,raw/coco/000000459374.jpg
198,000000190056,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000190056.jpg,Three giraffes grazing from a bush over a fence.,198,raw/coco/000000190056.jpg
199,000000176649,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000176649.jpg,A city street sign warning of a hill in different languages.,199,raw/coco/000000176649.jpg
200,000000121041,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000121041.jpg,A black duck floating in a wavy pond.,200,raw/coco/000000121041.jpg
201,000000156397,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000156397.jpg,A herd of sheep grazing closely together in a field.,201,raw/coco/000000156397.jpg
202,000000173574,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000173574.jpg,That looks like a wall mural in the background of this photo with a lot of sheet.,202,raw/coco/000000173574.jpg
203,000000236182,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000236182.jpg,"a sidewalk with a fence, street signs, and a lot of trees along it ",203,raw/coco/000000236182.jpg
204,000000208589,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000208589.jpg,A bird in a pot eating a fruit.,204,raw/coco/000000208589.jpg
205,000000334405,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000334405.jpg,A bus travels on a road near buildings and parked vehicles,205,raw/coco/000000334405.jpg
206,000000267571,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000267571.jpg,a giraffe standing on a sandy beach in front of some rocks,206,raw/coco/000000267571.jpg
207,000000073830,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000073830.jpg,A herd of giraffe standing next to each other on a  field.,207,raw/coco/000000073830.jpg
208,000000158952,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000158952.jpg,A stop sign is at an intersection on Morgan Rd.,208,raw/coco/000000158952.jpg
209,000000082258,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000082258.jpg,Several books are stacked on a table. ,209,raw/coco/000000082258.jpg
210,000000308599,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000308599.jpg,Red wooden door with a stop sign requiring ID,210,raw/coco/000000308599.jpg
211,000000351053,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000351053.jpg,A yellow taxi cab parked next to a street sign.,211,raw/coco/000000351053.jpg
212,000000157269,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000157269.jpg,several men on a street corner repairing a street sign,212,raw/coco/000000157269.jpg
213,000000495612,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000495612.jpg,An orange pedestrian crossing sign next to a tall building.,213,raw/coco/000000495612.jpg
214,000000095022,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000095022.jpg,A bird with red eyes perched on top of a tree branch.,214,raw/coco/000000095022.jpg
215,000000570045,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000570045.jpg,An arrow on the sign points the way to the Oil City Restaurant drive thru window. ,215,raw/coco/000000570045.jpg
216,000000191501,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000191501.jpg,"A street sign that reads ""FRIZERIE"" in front of a red building.",216,raw/coco/000000191501.jpg
217,000000216482,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000216482.jpg,A giraffe staring at the camera in a field.,217,raw/coco/000000216482.jpg
218,000000358342,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000358342.jpg,A tall massive clock tower towering over a city.,218,raw/coco/000000358342.jpg
219,000000008665,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000008665.jpg,One bird that looks like two different ones.,219,raw/coco/000000008665.jpg
220,000000125997,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000125997.jpg,A big billboard is painted onto the side of a brick building.,220,raw/coco/000000125997.jpg
221,000000069911,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000069911.jpg,A pair of sneakers hang in the background at this street corner.,221,raw/coco/000000069911.jpg
222,000000573291,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000573291.jpg,Two giraffes standing very close to one another in an enclosure,222,raw/coco/000000573291.jpg
223,000000322226,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000322226.jpg,A row of wooden cages with white sheets over them.,223,raw/coco/000000322226.jpg
224,000000161470,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000161470.jpg,a little bird taking a bath in a bird bath ,224,raw/coco/000000161470.jpg
225,000000452224,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000452224.jpg,A small yellow bird on a branch of a tree.,225,raw/coco/000000452224.jpg
226,000000322654,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000322654.jpg,there are people sitting on the ground painting the street,226,raw/coco/000000322654.jpg
227,000000110196,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000110196.jpg,a freeway traffic sign writtien in an asian language,227,raw/coco/000000110196.jpg
228,000000564563,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000564563.jpg,A view of birds gliding through the air.,228,raw/coco/000000564563.jpg
229,000000375363,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000375363.jpg,A pedestrian crossing sign sitting underneath a street sign.,229,raw/coco/000000375363.jpg
230,000000093201,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000093201.jpg,A dog with a hat on top of his head.,230,raw/coco/000000093201.jpg
231,000000155877,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000155877.jpg,Several goats are resting at the base of a tree.,231,raw/coco/000000155877.jpg
232,000000373591,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000373591.jpg,A bird sitting on a branch outside above rocks.,232,raw/coco/000000373591.jpg
233,000000338948,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000338948.jpg,A boy is jumping over a hurdle on his skateboard. ,233,raw/coco/000000338948.jpg
